1775744700 86.3 10.4
1775745000 79 40.8
1775745300 29 76.8
1775745600 16.1 23.5
1775745900 9.3 55.5
1775746200 60.1 25.1
1775746500 14.4 41
1775746800 65.1 29.1
1775747100 58.8 43.5
1775747400 44.7 44.8
1775747700 27.5 68.1
1775748000 95.6 20
1775748300 32.9 65.1
1775748600 84.2 83.4
1775748900 94.9 56
1775749200 90.1 16.4
1775749500 66.4 4.3
1775749800 57.2 95.5
1775750100 81.1 73.3
1775750400 54.2 25.6
1775750700 64 49.6
1775751000 85.9 13.6
1775751300 25.8 51
1775751600 42.8 84.6
1775751900 29.7 87.5
1775752200 29.4 92.4
1775752500 55.6 25
1775752800 12.5 88.5
1775753100 25.3 31.9
1775753400 7.1 55.5
1775753700 88 32.4
1775754000 71.9 89.6
1775754300 36.7 64.4
1775754600 20.3 53
1775754900 72.9 74.6
1775755200 78.6 37
1775755500 59.4 64.5
1775755800 85.8 85.2
1775756100 50.8 28.6
1775756400 69.8 80.5
1775756700 51.3 34.4
1775757000 73 42.1
1775757300 94.7 20.7
1775757600 65.8 20
1775757900 87.8 72.9
1775758200 10.7 75.8
1775758500 5.3 17.9
1775758800 0.7 77.2
1775759100 17.5 21
1775759400 30.2 90.4
1775759700 30.8 44
1775760000 62.6 90.2
1775760300 8.6 48.5
1775760600 10.6 94.6
1775760900 12.3 80.4
1775761200 75.1 63.7
1775761500 50.1 83.3
1775761800 41 44.8
1775762100 39.2 6.9
1775762400 0 27.1
1775762700 15 10.8
1775763000 38.1 55.6
1775763300 28.7 38.8
1775763600 32.8 46.2
1775763900 95.1 98.3
1775764200 71.8 25.9
1775764500 42.3 34.5
1775764800 51.4 86.1
1775765100 18.2 97.2
1775765400 80.7 65.7
1775765700 12.9 91.1
1775766000 29.4 63
1775766300 74.4 5.7
1775766600 7.8 13.7
1775766900 12.6 7.8
1775767200 76 62.8
1775767500 18.6 14.1
1775767800 18.4 82.5
1775768100 88.2 86.5
1775768400 63.9 83.3
1775768700 84.8 35.8
1775769000 44.4 62.3
1775769300 5.5 31
1775769600 48.5 58.9
1775769900 28.3 64.4
1775770200 24.6 41.2
1775770500 55.5 89.3
1775770800 4.2 30
1775771100 95 12
1775771400 78.9 42.8
1775771700 55 54.9
1775772000 5.6 73.7
1775772300 4.2 24.1
1775772600 91.4 92.4
1775772900 45.8 55.4
1775773200 10.9 65.8
1775773500 26.4 55.4
1775773800 28.1 31.9
1775774100 21.6 11.8
1775774400 26 49.9
1775774700 76.3 50.6
1775775000 26.3 31.8
1775775300 39.9 30.5
1775775600 97 70.1
1775775900 77.7 11.1
1775776200 12.9 32.8
1775776500 1.2 18.6
1775776800 41.7 5.5
1775777100 77.9 68.3
1775777400 97.9 58.9
1775777700 23.7 8.9
1775778000 24.7 85.3
1775778300 99.5 88
1775778600 52.4 21.1
1775778900 99.9 78.4
1775779200 71.1 11.4
1775779500 64.3 32.6
1775779800 78.4 4.2
1775780100 63.2 10.7
1775780400 9.6 76.1
1775780700 21.8 22.5
1775781000 44.1 23.1
1775781300 76.3 21
1775781600 28.6 89.4
1775781900 89.4 61.7
1775782200 83.5 48.3
1775782500 5.8 8.2
1775782800 33.7 5.3
1775783100 31.5 21.3
1775783400 61.7 31.4
1775783700 99.8 68
1775784000 78 64.1
1775784300 0.6 56.4
1775784600 3.5 63.8
1775784900 2.3 13.1
1775785200 75.2 24.2
1775785500 70.9 54.5
1775785800 82.5 82.4
1775786100 75.6 46.3
1775786400 7.1 0.2
1775786700 8 90.6
1775787000 48.5 49.1
1775787300 98.9 17.4
1775787600 54.4 65.6
1775787900 38.8 16.1
1775788200 97 73.8
1775788500 84.1 10.2
1775788800 37.9 84.8
1775789100 1.8 76.6
1775789400 83.8 4.2
1775789700 25 94.2
1775790000 28.4 95.9
1775790300 48.8 46.1
1775790600 13.5 59.6
1775790900 92.4 20.6
1775791200 59.8 35.6
1775791500 11.3 43.5
1775791800 84.7 45.4
1775792100 96.2 74.4
1775792400 11 70.2
1775792700 25.7 43.2
1775793000 44 45.1
1775793300 88.6 17.1
1775793600 29.9 90.4
1775793900 28.9 48.9
1775794200 94.6 53.9
1775794500 78.4 58.2
1775794800 85 27.2
1775795100 4.3 98.6
1775795400 86.8 31.9
1775795700 19.2 81.8
1775796000 67.6 65.7
1775796300 25.3 87.5
1775796600 46.3 21.5
1775796900 61.9 92.5
1775797200 26.9 87.7
1775797500 70.9 70.9
1775797800 68 59.5
1775798100 23.2 33.1
1775798400 50 52.2
1775798700 82 44.6
1775799000 41.3 95.6
1775799300 2.9 26.4
1775799600 22.8 42.4
1775799900 25 44.8
1775800200 74.4 79.4
1775800500 61.8 77.2
1775800800 80.4 87.2
1775801100 64.7 26.7
1775801400 43.9 61.9
1775801700 19.3 70.9
1775802000 84.8 25.4
1775802300 77 52.8
1775802600 85 35.5
1775802900 85.9 35
1775803200 22.9 3.1
1775803500 14.8 64.2
1775803800 98.8 17.7
1775804100 90.6 56.8
1775804400 95.4 50.8
1775804700 36.9 69.8
1775805000 30.3 98.7
1775805300 47 10.7
1775805600 21.1 46.9
1775805900 72.6 0.3
1775806200 44 27.1
1775806500 6.4 28.8
1775806800 52.6 18.6
1775807100 81.6 37.6
1775807400 54.1 2.7
1775807700 7.8 12.2
1775808000 5.9 22.6
1775808300 76.5 39.9
1775808600 40.4 2.3
1775808900 96.7 35.8
1775809200 53.2 68.8
1775809500 40.8 18.7
1775809800 67.6 23
1775810100 29.4 23.9
1775810400 5.1 37.2
1775810700 24.2 49.2
1775811000 64.4 30.6
1775811300 78 52.2
1775811600 49.3 94.9
1775811900 89.8 38.6
1775812200 32.8 97.6
1775812500 50.9 38.7
1775812800 20.2 62.6
1775813100 13.8 95.8
1775813400 64.9 45.8
1775813700 66.8 18.1
1775814000 14.6 42.8
1775814300 72 17.4
1775814600 65.8 1.4
1775814900 41.4 6.2
1775815200 73.9 65.6
1775815500 55.4 73.5
1775815800 31.5 33.4
1775816100 25.7 16
1775816400 63.5 50.7
1775816700 54.6 96.4
1775817000 48.3 5.5
1775817300 70.3 3.7
1775817600 3.3 84.2
1775817900 34.8 68.3
1775818200 30 36.8
1775818500 21.6 44.6
1775818800 14.9 93.7
1775819100 62.1 15.9
1775819400 30.3 38.7
1775819700 22.1 4.2
1775820000 4.3 77.5
1775820300 77.7 71
1775820600 46.2 38.6
1775820900 87 9.7
1775821200 89.3 41.7
1775821500 6.1 72.8
1775821800 82.4 11.7
1775822100 76.6 85.8
1775822400 95.9 46.6
1775822700 89.3 25.9
1775823000 18.6 10.9
1775823300 5.7 33.5
1775823600 4.6 3
1775823900 49.5 70.2
1775824200 41.7 71.6
1775824500 9.6 81.3
1775824800 49.2 87.4
1775825100 52.3 30.6
1775825400 26 39.4
1775825700 40.3 50.6
1775826000 16.3 81.7
1775826300 23.4 33.9
1775826600 93.4 35.2
1775826900 54.9 89.3
1775827200 81.8 44.2
1775827500 50.4 0.5
1775827800 90.4 91.3
1775828100 69.2 30.2
1775828400 94.4 18.7
1775828700 0.4 36.1
1775829000 25.6 10.1
1775829300 52.6 74.8
1775829600 32.7 5
1775829900 5.4 93.9
1775830200 79.6 80.9
1775830500 44.5 31.1
1775830800 62.6 68
1775831100 0.2 91.2
1775831400 3.2 55.2
1775831700 15.7 20.3
1775832000 34.6 66.1
1775832300 56 25
1775832600 92.7 25.2
1775832900 55.3 87.1
1775833200 44 55.7
1775833500 58.4 4.8
1775833800 1 11.1
1775834100 14.8 33.7
1775834400 51.3 55.4
1775834700 27.7 66.1
1775835000 36.3 7.4
1775835300 32.4 34.2
1775835600 75.4 32.6
1775835900 25.4 13.9
1775836200 87.8 76.4
1775836500 34.2 22.5
1775836800 77.7 90.2
1775837100 82.7 70.4
1775837400 15.4 38
1775837700 57.5 94.6
1775838000 29 16
1775838300 99.4 30
1775838600 62.3 14.2
1775838900 99 48.8
1775839200 69.6 61.9
1775839500 14.9 41.2
1775839800 69.3 82.5
1775840100 75.4 44.8
1775840400 15.1 36
1775840700 58.7 38.2
1775841000 12.4 92.9
1775841300 95.9 90.2
1775841600 18.3 78.6
1775841900 60.6 33.7
1775842200 16.7 53.4
1775842500 63.6 80.9
1775842800 4.6 63
1775843100 10.9 66.9
1775843400 12.5 45.1
1775843700 15.7 17.3
1775844000 7 65.8
1775844300 58.5 76.4
1775844600 48.3 33.9
1775844900 56.4 98.6
1775845200 5.2 50.3
1775845500 36.8 17.6
1775845800 43.2 32.7
1775846100 43 96.7
1775846400 46.6 3.7
1775846700 30.4 63.3
1775847000 57.1 29.2
1775847300 79.4 61.7
1775847600 27.5 25.5
1775847900 63.8 40
1775848200 70.7 14.7
1775848500 57.3 77.7
1775848800 15.7 15.9
1775849100 89.3 99.2
1775849400 85 45.7
1775849700 97.8 90.2
1775850000 96 34.7
1775850300 43.1 74.4
1775850600 2.6 86.1
1775850900 71.1 49.2
1775851200 89.8 36.8
1775851500 47.7 82.1
1775851800 66 27.1
1775852100 79 28.7
1775852400 87.9 78
1775852700 68.7 58.6
1775853000 27.9 61.3
1775853300 36.3 43.6
1775853600 12.4 60.9
1775853900 42.8 97.4
1775854200 6.6 75.9
1775854500 22.9 2.7
1775854800 45.8 66
1775855100 77.1 48.4
1775855400 87.3 83.5
1775855700 32.9 12.4
1775856000 20.3 15.8
1775856300 94.5 21.5
1775856600 78.2 8.8
1775856900 50.3 66.1
1775857200 86.8 54.2
1775857500 24.7 50
1775857800 15.5 96.2
1775858100 93.6 63.1
1775858400 57.1 71.7
1775858700 95.8 63.8
1775859000 47.6 18.7
1775859300 1.7 93.4
1775859600 19.9 14
1775859900 77 7.2
1775860200 32.7 45.1
1775860500 19.6 88.2
1775860800 61 49.4
1775861100 9.8 39.2
1775861400 58.2 95.3
1775861700 5.3 80.2
1775862000 84.7 65.2
1775862300 65.4 35.5
1775862600 61.4 59.1
1775862900 98.6 53.8
1775863200 66 94.4
1775863500 52.8 48.8
1775863800 48.3 54.5
1775864100 42.2 3.4
1775864400 3.7 54.4
1775864700 10.7 36.5
1775865000 99.6 65.5
1775865300 24.7 60.6
1775865600 14.9 69.7
1775865900 35 8.3
1775866200 0.2 40.3
1775866500 23.8 85
1775866800 5.5 89.2
1775867100 20.5 2.1
1775867400 83.5 19.1
1775867700 91.1 49.5
1775868000 48.8 43.9
1775868300 98.3 32.3
1775868600 33.6 75.7
1775868900 35.8 72.6
1775869200 30.2 46.5
1775869500 9.1 65
1775869800 12 69
1775870100 60.8 62.2
1775870400 38.8 95.8
1775870700 5.7 39
1775871000 36.1 29.5
1775871300 24 76.8
1775871600 54 79.7
1775871900 14.1 37.5
1775872200 34.1 5.3
1775872500 22.3 82.9
1775872800 84.4 55.8
1775873100 15.2 53.3
1775873400 31.6 51
1775873700 25.9 97
1775874000 32.7 35
1775874300 97.2 80
1775874600 4 58
1775874900 77.4 78
1775875200 53.8 83.1
1775875500 17.1 89.9
1775875800 47.9 76.3
1775876100 1.9 1.9
1775876400 56.1 51.2
1775876700 74.6 25.4
1775877000 91.7 96.9
1775877300 8.3 76.2
1775877600 52.8 58.7
1775877900 29.5 19.6
1775878200 45 55.4
1775878500 16.6 12.9
1775878800 25.6 13.8
1775879100 92.9 29.6
1775879400 71.8 5.5
1775879700 42.9 60.8
1775880000 88.7 60
1775880300 50.7 71.8
1775880600 71.5 87.8
1775880900 73.7 62.8
1775881200 39 83.5
1775881500 88.2 30.8
1775881800 80.5 31.7
1775882100 42.2 68.5
1775882400 25.7 6.9
1775882700 88.1 70.7
1775883000 62.3 39.9
1775883300 83.6 87.9
1775883600 88.9 11.8
1775883900 52.7 60.7
1775884200 17.3 95.6
1775884500 21.5 41.2
1775884800 90.8 7.4
1775885100 13 97.6
1775885400 30.4 21.9
1775885700 95.6 4.6
1775886000 5.5 83.9
1775886300 70.6 21.2
1775886600 50.8 12.8
1775886900 89.7 76.5
1775887200 19.7 13
1775887500 47.2 17.2
1775887800 52.9 66.1
1775888100 40.3 41.8
1775888400 13.1 28.3
1775888700 37.7 65.6
1775889000 59.1 94.4
1775889300 6.9 85.2
1775889600 37 55.1
1775889900 82.8 2.6
1775890200 12.3 78.4
1775890500 7.2 53
1775890800 97.5 77.9
1775891100 9.4 48.4
1775891400 25.9 99.1
1775891700 24.9 80.9
1775892000 47.3 7.4
1775892300 98.1 0.2
1775892600 73.5 73.7
1775892900 77.2 86.6
1775893200 2 50.1
1775893500 87.4 61.1
1775893800 44.5 94.3
1775894100 81.5 16.7
1775894400 84.7 64.3
1775894700 19.3 32.2
1775895000 78 61.7
1775895300 20.4 10.7
1775895600 39.6 29.8
1775895900 59.1 0.8
1775896200 28.9 19.3
1775896500 81.7 76.2
1775896800 26.7 15
1775897100 11.6 35.4
1775897400 88.7 24
1775897700 57.2 25.9
1775898000 74.1 44.6
1775898300 22.3 53.8
1775898600 74.2 3.8
1775898900 70.5 58.9
1775899200 68.2 25
1775899500 26.3 81.4
1775899800 86.7 46.7
1775900100 92.1 61.6
1775900400 76.5 86.5
1775900700 62.4 40.6
1775901000 5.8 44.1
1775901300 52 32.5
1775901600 59.1 98.8
1775901900 67.9 83.1
1775902200 22.8 25.1
1775902500 9 96.9
1775902800 69.7 31.3
1775903100 85.9 79.1
1775903400 35.2 91.6
1775903700 73.2 38.6
1775904000 16.6 99.5
1775904300 20 38.5
1775904600 81.4 47.3
1775904900 0.1 57.9
1775905200 33.8 97.7
1775905500 33.7 39.6
1775905800 41.8 85.7
1775906100 7.3 36.2
1775906400 84.5 10.4
1775906700 19.3 42.5
1775907000 70.7 63.5
1775907300 74.6 40.5
1775907600 94.9 60.5
1775907900 54.8 65.3
1775908200 87.3 28.1
1775908500 3.9 3.9
1775908800 27.6 59.1
1775909100 77.7 9.1
1775909400 6.4 13
1775909700 2.2 75.5
1775910000 10.8 36
1775910300 15.1 52.6
1775910600 56.9 57.7
1775910900 24 41.5
1775911200 68.1 43.3
1775911500 19.2 38.9
1775911800 6.9 93.9
1775912100 14.6 37
1775912400 89.6 69.4
1775912700 2.3 77
1775913000 97.5 41.4
1775913300 16.1 60.4
1775913600 0.5 93.8
1775913900 69.5 42.1
1775914200 6.9 6.9
1775914500 17.6 17.7
1775914800 42.9 68
1775915100 5.5 99.9
1775915400 25.7 29.6
1775915700 76.6 93.8
1775916000 8.1 95.8
1775916300 67.9 50.2
1775916600 24.9 82.5
1775916900 22.4 14.6
1775917200 87.2 24.7
1775917500 91.6 84.7
1775917800 66.1 7.7
1775918100 45.1 1.8
1775918400 1.6 49.8
1775918700 44 43.7
1775919000 56.8 61.6
1775919300 96.6 34.9
1775919600 29.6 2.1
1775919900 34.8 90.5
1775920200 66.9 46.6
1775920500 19.6 75.1
1775920800 77.7 87.5
1775921100 60.5 2.6
1775921400 5.3 83
1775921700 17.2 92.5
1775922000 42.9 8.8
1775922300 77.2 44.3
1775922600 51.8 57.6
1775922900 46.1 88.6
1775923200 42.6 90.1
1775923500 32.3 99.4
1775923800 87 28.9
1775924100 69.6 51.8
1775924400 66.2 39.6
1775924700 42.4 33.2
1775925000 86.3 62
1775925300 43.5 64
1775925600 84.7 39.2
1775925900 1.8 90
1775926200 22.2 54.3
1775926500 82.5 0.4
1775926800 98.3 95
1775927100 44.7 50.1
1775927400 87.8 90.8
1775927700 38.7 30.4
1775928000 16.2 6.2
1775928300 65.1 3.2
1775928600 35.1 34.7
1775928900 90.2 36.6
1775929200 74.3 32.6
1775929500 5 95.8
1775929800 29.8 83.7
1775930100 95 49.8
1775930400 22.9 96.9
1775930700 39.8 80.4
1775931000 51.2 57.6
1775931300 80.8 84.7
1775931600 87.8 25.5
1775931900 34.9 10.8
1775932200 16.3 73.6
1775932500 76.4 67.7
1775932800 15.1 41.5
1775933100 70.9 85.4
1775933400 11.4 61.2
1775933700 22 21
1775934000 29 27
1775934300 16.8 94.1
1775934600 10.7 47.1
1775934900 43.9 68.9
1775935200 44 18.9
1775935500 49.3 30.4
1775935800 11.7 65.3
1775936100 15.1 34.7
1775936400 90.8 85.2
1775936700 45.5 42.3
1775937000 94.1 57.2
1775937300 10.1 9.2
1775937600 33.9 16.2
1775937900 94.6 45.4
1775938200 12.6 51.9
1775938500 1.6 76.9
1775938800 78.9 18.4
1775939100 71 24.9
1775939400 65.5 50.1
1775939700 29 44.7
1775940000 4.2 78.3
1775940300 10.3 51.2
1775940600 78.8 60.7
1775940900 21.1 69.6
1775941200 81.1 1.9
1775941500 47.1 75.2
1775941800 59.1 92.4
1775942100 19.6 93
1775942400 8.7 14.3
1775942700 73.6 56.5
1775943000 66.2 75.2
1775943300 33.4 80.3
1775943600 28.9 39.6
1775943900 40.4 29.6
1775944200 89.7 69.4
1775944500 9.6 29.2
1775944800 82.9 19.9
1775945100 15.6 61.7
1775945400 15.8 36.7
1775945700 66.5 32.2
1775946000 38.6 13.7
1775946300 7.4 97.7
1775946600 6.1 27.1
1775946900 90.8 50
1775947200 76.6 99.6
1775947500 6.6 78
1775947800 74.9 40
1775948100 93.5 3.8
1775948400 79.7 34
1775948700 33.4 4.6
1775949000 38.6 43
1775949300 69 21.6
1775949600 98.2 84.6
1775949900 18.5 49.2
1775950200 21.4 85.1
1775950500 81.4 95.2
1775950800 34 24.1
1775951100 93 75.3
1775951400 86.4 19
1775951700 25.4 63
1775952000 18.6 67.2
1775952300 76.2 28.7
1775952600 7.2 69.7
1775952900 32.5 22.1
1775953200 38.9 66
1775953500 62 77.6
1775953800 44.2 31
1775954100 99.2 42.4
1775954400 50.9 52.9
1775954700 26.9 7.5
1775955000 38 8.3
1775955300 2.7 72
1775955600 32.4 30.9
1775955900 47.4 18.8
1775956200 49.9 8
1775956500 17 3.8
1775956800 75.2 93.2
1775957100 32.5 17.6
1775957400 98.2 65.1
1775957700 39.8 37.1
1775958000 66.3 37
1775958300 14.7 45.7
1775958600 3.2 49.1
1775958900 23.4 54.1
1775959200 2.1 50.3
1775959500 61.6 75.3
1775959800 93.8 99.6
1775960100 82.6 26.3
1775960400 30.5 65.2
1775960700 80.3 15.7
1775961000 73.2 32.6
1775961300 19.5 83.6
1775961600 25.8 52
1775961900 1.2 59.2
1775962200 52.3 76.2
1775962500 96.4 53.8
1775962800 13.2 46.3
1775963100 34.8 16.5
1775963400 30.7 58.2
1775963700 5.8 32.8
1775964000 43.7 2.7
1775964300 43.3 37.5
1775964600 2.3 25.9
1775964900 99 32.8
1775965200 91.1 14.6
1775965500 48.5 99.5
1775965800 47.2 3.2
1775966100 83.1 8.2
1775966400 90.5 19.6
1775966700 67.5 42.8
1775967000 95.8 63.9
1775967300 31.9 44.3
1775967600 45.4 66.7
1775967900 96 76.1
1775968200 60.1 37
1775968500 44.1 3.8
1775968800 39.7 87.5
1775969100 41.3 42
1775969400 48.6 75.6
1775969700 10.1 39.8
1775970000 90.2 93.8
1775970300 74.5 37.4
1775970600 32.3 92.9
1775970900 45.6 22.8
1775971200 12.5 13.1
1775971500 0.8 43.5
1775971800 12.2 67.9
1775972100 23 57.7
1775972400 34.6 19
1775972700 69 94.7
1775973000 91.3 13.2
1775973300 33.7 31
1775973600 0.7 75.1
1775973900 8.3 49.3
1775974200 50.7 53.6
1775974500 24.3 40.9
1775974800 82.6 98.9
1775975100 13.5 14.9
1775975400 91.8 59.1
1775975700 37.7 39.5
1775976000 72.3 73.8
1775976300 83 19.7
1775976600 41.7 41.3
1775976900 77.4 11.6
1775977200 95.5 46.5
1775977500 41.5 86.8
1775977800 94.9 75.3
1775978100 17.9 95.6
1775978400 85.6 61.4
1775978700 80.1 71.5
1775979000 15 39.7
1775979300 47.6 97.6
1775979600 73.8 61.1
1775979900 12.6 0.8
1775980200 20.2 85.5
1775980500 40.3 27.7
1775980800 59.3 58.5
1775981100 47.5 1.1
1775981400 99.8 60.1
1775981700 12.7 30.6
1775982000 41.8 54.2
1775982300 17.4 36.7
1775982600 64.7 35.3
1775982900 32.3 50.3
1775983200 96.7 47.7
1775983500 21.8 46.9
1775983800 22.6 69.4
1775984100 44.6 96.4
1775984400 30.5 92.4
1775984700 97.2 86
1775985000 77.9 72.7
1775985300 13.7 72.5
1775985600 66.4 96.4
1775985900 73.6 1.5
1775986200 56.6 21.5
1775986500 32.1 98.4
1775986800 10.9 49.5
1775987100 35.2 75.7
1775987400 20.1 2.7
1775987700 26 52
1775988000 85.6 83.1
1775988300 99 8.2
1775988600 52.5 78.8
1775988900 4.6 18.3
1775989200 71.2 37
1775989500 4.3 49.1
1775989800 44.9 53.2
1775990100 21.6 46.6
1775990400 49.7 30.4
1775990700 48.1 6.3
1775991000 87.1 15.4
1775991300 39.9 98.1
1775991600 0.1 75.1
1775991900 9 20.2
1775992200 13.1 70.2
1775992500 7.5 98.7
1775992800 53.3 6.5
1775993100 7 41.1
1775993400 20.5 46.8
1775993700 94.6 91.7
1775994000 19.1 98.9
1775994300 76 99.2
1775994600 87.3 32.9
1775994900 45.8 37
1775995200 63.3 29.1
1775995500 78.5 85.7
1775995800 79.7 53.7
1775996100 19 79.9
1775996400 28.8 28
1775996700 35.3 77.1
1775997000 33.4 42.8
1775997300 75.9 22
1775997600 84.5 18.1
1775997900 98.3 5
1775998200 0.1 92.9
1775998500 31.9 19.2
1775998800 27 8
1775999100 53.7 14.3
1775999400 40.9 34.7
1775999700 86.6 39.4
1776000000 63.9 0.3
1776000300 60.3 78.8
1776000600 54 79.3
1776000900 58.7 18.1
1776001200 42.5 94.1
1776001500 95.2 11.2
1776001800 72.1 6.3
1776002100 33.2 56.7
1776002400 24.4 31.5
1776002700 96.9 24.6
1776003000 24.4 28.9
1776003300 79 51.4
1776003600 72.1 32.7
1776003900 0.9 13
1776004200 67.5 87.5
1776004500 87.6 66.6
1776004800 23.1 48
1776005100 45.4 77.1
1776005400 62.5 4.2
1776005700 30.4 40.3
1776006000 33.5 25.7
1776006300 51.5 5.6
1776006600 67.2 84.7
1776006900 97.5 91.7
1776007200 51.4 94.5
1776007500 16.3 75.8
1776007800 58.6 95.3
1776008100 62.4 30.7
1776008400 28.1 63.3
1776008700 78.9 30.8
1776009000 86.1 1.7
1776009300 97.4 9.2
1776009600 84.9 42.8
1776009900 21.5 47.5
1776010200 82.2 87.2
1776010500 23 15.7
1776010800 48.1 74.5
1776011100 56.6 15.3
1776011400 59.2 54.1
1776011700 7 45.8
1776012000 83.8 58.5
1776012300 21.6 42.4
1776012600 53.9 19.2
1776012900 8.3 17.2
1776013200 17.7 87.2
1776013500 83.2 3.8
1776013800 24.2 80.6
1776014100 48.2 9.1
1776014400 58.6 5
1776014700 91.8 40.9
1776015000 92.2 14.8
1776015300 91.8 75.5
1776015600 24.5 48.4
1776015900 90.8 18.9
1776016200 37.8 97.9
1776016500 64.7 21.6
1776016800 56.4 21.5
1776017100 99.3 45.5
1776017400 40.7 7.6
1776017700 97.9 58.5
1776018000 30.1 81.1
1776018300 97.5 89.5
1776018600 96.9 81
1776018900 98.6 55.6
1776019200 21.2 25.7
1776019500 31.7 48.6
1776019800 75.7 23.5
1776020100 24.1 0.3
1776020400 7.2 14.9
1776020700 19.2 45
1776021000 48 84
1776021300 1.8 39.7
1776021600 5.5 1.1
1776021900 20.4 81.5
1776022200 44 18.4
1776022500 40 9.3
1776022800 34.7 72.7
1776023100 98.8 31.7
1776023400 53.7 97.4
1776023700 87.3 10.1
1776024000 58.3 19
1776024300 58.7 34.1
1776024600 77.7 82.8
1776024900 69.6 20.1
1776025200 33 88.8
1776025500 0.3 81
1776025800 8 2.2
1776026100 55.9 13.6
1776026400 38.5 76.4
1776026700 30.3 17.7
1776027000 30 5.5
1776027300 27 64.7
1776027600 78.2 25.8
1776027900 96.4 67.2
1776028200 58.5 83.7
1776028500 77.3 16.8
1776028800 37.9 36.1
1776029100 86.1 50.9
1776029400 18.9 55.7
1776029700 71 51.9
1776030000 44.6 6.6
1776030300 68.2 87.8
1776030600 8.8 24.1
1776030900 36.6 82.5
1776031200 35.7 66.9
1776031500 0.3 65.7
1776031800 72.4 62.5
1776032100 30.5 50.7
1776032400 88.4 26.9
1776032700 53.1 46.9
1776033000 45.9 30.4
1776033300 98.9 19
1776033600 66.5 85.1
1776033900 5.1 20.7
1776034200 40.8 76.2
1776034500 7.8 20.6
1776034800 82.8 76
1776035100 8.5 26.8
1776035400 35.4 45.1
1776035700 44.5 71.1
1776036000 12.1 80
1776036300 36.9 84.5
1776036600 42.6 2.6
1776036900 70.4 66.2
1776037200 29.5 23.5
1776037500 13.1 10.6
1776037800 54 12
1776038100 64.9 55.7
1776038400 32.3 70
1776038700 11.6 73.2
1776039000 81.4 19.5
1776039300 29 64.2
1776039600 30.7 37.5
1776039900 26.2 1.3
1776040200 17.9 6
1776040500 7.7 30
1776040800 86 44.6
1776041100 49.7 63.8
1776041400 82.4 55.4
1776041700 30 47.1
1776042000 78.9 43.1
1776042300 57.8 68.1
1776042600 90.4 57.9
1776042900 59.1 22.7
1776043200 27.9 70.7
1776043500 31.1 9.4
1776043800 25.4 60.2
1776044100 8.8 91.4
1776044400 32.9 70.3
1776044700 27.9 50.8
1776045000 76.3 35.6
1776045300 16 97.5
1776045600 15.4 1
1776045900 61.4 97.8
1776046200 56.4 91.4
1776046500 45 35.3
1776046800 69.8 38
1776047100 38.7 95.4
1776047400 95.9 97.8
1776047700 53.3 23.8
1776048000 3.7 84.5
1776048300 68.4 64.4
1776048600 79.9 77.3
1776048900 55.8 12.8
1776049200 82.8 83.7
1776049500 98.9 59.1
1776049800 54.6 14.9
1776050100 91.8 70
1776050400 15.9 53.2
1776050700 67.9 72.3
1776051000 79.9 12.9
1776051300 42.9 49.7
1776051600 50.9 81.6
1776051900 80.3 82
1776052200 14.6 33.6
1776052500 5.8 18.3
1776052800 53.3 9.5
1776053100 82.7 33.2
1776053400 22 73.7
1776053700 81.3 4.8
1776054000 92.7 80.2
1776054300 99.1 47.3
1776054600 30.3 90.9
1776054900 52.5 46.3
1776055200 44.2 20.4
1776055500 53.8 59.3
1776055800 68.5 31.9
1776056100 44.2 54.6
1776056400 48.7 24.5
1776056700 36.6 63.3
1776057000 58.1 77.7
1776057300 16.9 11.5
1776057600 87.2 34.8
1776057900 79.9 9.2
1776058200 43.8 61.2
1776058500 14 36.5
1776058800 41.4 13.1
1776059100 19 7
1776059400 39.2 71.5
1776059700 53.3 18.6
1776060000 27.2 42.3
1776060300 77.9 95.7
1776060600 9.5 22.1
1776060900 50.4 58.2
1776061200 81.8 22.2
1776061500 56.8 75.2
1776061800 99.9 8.9
1776062100 21.9 87.1
1776062400 78.9 1.8
1776062700 31.5 22.7
1776063000 98.3 45.5
1776063300 94.4 74.9
1776063600 93.8 13.4
1776063900 81.9 68.3
1776064200 20.2 70.4
1776064500 86.9 47.4
1776064800 12.8 64.9
1776065100 78.3 22.3
1776065400 22.2 63.9
1776065700 15.7 39.3
1776066000 86.2 72.5
1776066300 14.5 21.3
1776066600 16.6 36.4
1776066900 43.7 95.6
1776067200 73.4 75.2
1776067500 18.3 71.7
1776067800 56 48
1776068100 46.7 85
1776068400 96.6 28.6
1776068700 53.3 16.8
1776069000 99.1 40.3
1776069300 99.4 47.1
1776069600 40.4 77.8
1776069900 4.6 97.8
1776070200 41.7 55.5
1776070500 37.1 27.9
1776070800 63.3 86.8
1776071100 49.3 79.9
1776071400 58.4 28.2
1776071700 75.5 31.9
1776072000 3.4 29.1
1776072300 38.8 59.4
1776072600 77.1 20.7
1776072900 79.7 8.9
1776073200 49.4 33
1776073500 25.8 83.7
1776073800 8.5 60.4
1776074100 66 48.9
1776074400 38.2 5.8
1776074700 82 80
1776075000 61.3 19.1
1776075300 43.1 24.6
1776075600 41.2 27.6
1776075900 4.6 99.6
1776076200 55.8 15.3
1776076500 66.7 94.5
1776076800 44.4 5.6
1776077100 89.1 56.7
1776077400 26.3 68.8
1776077700 0.9 10.9
